plz_postleitzahl	gemeinde_name	gemeinde_name_mit_kanton	gemeinde_name_mit_kanton2	gemeinde_id_bfs	kanton_name	kanton_name_kurz	kanton_id_bfs	record_count
8183	Bülach	Bülach (ZH)	Bülach/ZH	53	Zürich	ZH	1	1
8184	Bachenbülach	Bachenbülach (ZH)	Bachenbülach/ZH	51	Zürich	ZH	1	1
8185	Winkel	Winkel (ZH)	Winkel/ZH	72	Zürich	ZH	1	1
8187	Weiach	Weiach (ZH)	Weiach/ZH	102	Zürich	ZH	1	1
8192	Glattfelden	Glattfelden (ZH)	Glattfelden/ZH	58	Zürich	ZH	1	1
8193	Eglisau	Eglisau (ZH)	Eglisau/ZH	55	Zürich	ZH	1	1
8194	Hüntwangen	Hüntwangen (ZH)	Hüntwangen/ZH	61	Zürich	ZH	1	1
8195	Wasterkingen	Wasterkingen (ZH)	Wasterkingen/ZH	70	Zürich	ZH	1	1
8196	Wil (ZH)	Wil (ZH)	Wil/ZH	71	Zürich	ZH	1	1
8197	Rafz	Rafz (ZH)	Rafz/ZH	67	Zürich	ZH	1	1
8200	Schaffhausen	Schaffhausen (SH)	Schaffhausen/SH	2939	Schaffhausen	SH	14	1
8201	Schaffhausen	Schaffhausen (SH)	Schaffhausen/SH	2939	Schaffhausen	SH	14	1
8202	Schaffhausen	Schaffhausen (SH)	Schaffhausen/SH	2939	Schaffhausen	SH	14	1
8203	Schaffhausen	Schaffhausen (SH)	Schaffhausen/SH	2939	Schaffhausen	SH	14	1
8204	Schaffhausen	Schaffhausen (SH)	Schaffhausen/SH	2939	Schaffhausen	SH	14	1
8207	Schaffhausen	Schaffhausen (SH)	Schaffhausen/SH	2939	Schaffhausen	SH	14	1
8208	Schaffhausen	Schaffhausen (SH)	Schaffhausen/SH	2939	Schaffhausen	SH	14	1
8210	Schaffhausen	Schaffhausen (SH)	Schaffhausen/SH	2939	Schaffhausen	SH	14	1
8212	Laufen-Uhwiesen	Laufen-Uhwiesen (ZH)	Laufen-Uhwiesen/ZH	34	Zürich	ZH	1	1
8212	Neuhausen am Rheinfall	Neuhausen am Rheinfall (SH)	Neuhausen am Rheinfall/SH	2937	Schaffhausen	SH	14	1
8213	Neunkirch	Neunkirch (SH)	Neunkirch/SH	2904	Schaffhausen	SH	14	1
8214	Gächlingen	Gächlingen (SH)	Gächlingen/SH	2901	Schaffhausen	SH	14	1
8215	Hallau	Hallau (SH)	Hallau/SH	2971	Schaffhausen	SH	14	1
8216	Oberhallau	Oberhallau (SH)	Oberhallau/SH	2972	Schaffhausen	SH	14	1
8217	Wilchingen	Wilchingen (SH)	Wilchingen/SH	2974	Schaffhausen	SH	14	1
8218	Wilchingen	Wilchingen (SH)	Wilchingen/SH	2974	Schaffhausen	SH	14	1
8219	Trasadingen	Trasadingen (SH)	Trasadingen/SH	2973	Schaffhausen	SH	14	1
8222	Beringen	Beringen (SH)	Beringen/SH	2932	Schaffhausen	SH	14	1
8223	Beringen	Beringen (SH)	Beringen/SH	2932	Schaffhausen	SH	14	1
8224	Löhningen	Löhningen (SH)	Löhningen/SH	2903	Schaffhausen	SH	14	1
8225	Siblingen	Siblingen (SH)	Siblingen/SH	2953	Schaffhausen	SH	14	1
8226	Schleitheim	Schleitheim (SH)	Schleitheim/SH	2952	Schaffhausen	SH	14	1
8228	Beggingen	Beggingen (SH)	Beggingen/SH	2951	Schaffhausen	SH	14	1
8231	Schaffhausen	Schaffhausen (SH)	Schaffhausen/SH	2939	Schaffhausen	SH	14	1
8232	Merishausen	Merishausen (SH)	Merishausen/SH	2936	Schaffhausen	SH	14	1
8233	Bargen (SH)	Bargen (SH)	Bargen/SH	2931	Schaffhausen	SH	14	1
8234	Stetten (SH)	Stetten (SH)	Stetten/SH	2919	Schaffhausen	SH	14	1
8235	Lohn (SH)	Lohn (SH)	Lohn/SH	2917	Schaffhausen	SH	14	1
8236	Büttenhardt	Büttenhardt (SH)	Büttenhardt/SH	2914	Schaffhausen	SH	14	1
8236	Thayngen	Thayngen (SH)	Thayngen/SH	2920	Schaffhausen	SH	14	1
8238	Büsingen (D)	Büsingen (D)	Büsingen (D)	7101	undefiniert	-	-1	1
8239	Dörflingen	Dörflingen (SH)	Dörflingen/SH	2915	Schaffhausen	SH	14	1
8240	Thayngen	Thayngen (SH)	Thayngen/SH	2920	Schaffhausen	SH	14	1
8241	Thayngen	Thayngen (SH)	Thayngen/SH	2920	Schaffhausen	SH	14	1
8242	Thayngen	Thayngen (SH)	Thayngen/SH	2920	Schaffhausen	SH	14	1
8243	Thayngen	Thayngen (SH)	Thayngen/SH	2920	Schaffhausen	SH	14	1
8245	Feuerthalen	Feuerthalen (ZH)	Feuerthalen/ZH	27	Zürich	ZH	1	1
8246	Feuerthalen	Feuerthalen (ZH)	Feuerthalen/ZH	27	Zürich	ZH	1	1
8247	Flurlingen	Flurlingen (ZH)	Flurlingen/ZH	29	Zürich	ZH	1	1
8248	Laufen-Uhwiesen	Laufen-Uhwiesen (ZH)	Laufen-Uhwiesen/ZH	34	Zürich	ZH	1	1
8252	Schlatt (TG)	Schlatt (TG)	Schlatt/TG	4546	Thurgau	TG	20	1
8253	Diessenhofen	Diessenhofen (TG)	Diessenhofen/TG	4545	Thurgau	TG	20	1
8254	Basadingen-Schlattingen	Basadingen-Schlattingen (TG)	Basadingen-Schlattingen/TG	4536	Thurgau	TG	20	1
8255	Basadingen-Schlattingen	Basadingen-Schlattingen (TG)	Basadingen-Schlattingen/TG	4536	Thurgau	TG	20	1
8259	Wagenhausen	Wagenhausen (TG)	Wagenhausen/TG	4871	Thurgau	TG	20	1
8260	Stein am Rhein	Stein am Rhein (SH)	Stein am Rhein/SH	2964	Schaffhausen	SH	14	1
8261	Hemishofen	Hemishofen (SH)	Hemishofen/SH	2962	Schaffhausen	SH	14	1
8262	Ramsen	Ramsen (SH)	Ramsen/SH	2963	Schaffhausen	SH	14	1
8263	Buch (SH)	Buch (SH)	Buch/SH	2961	Schaffhausen	SH	14	1
8264	Eschenz	Eschenz (TG)	Eschenz/TG	4806	Thurgau	TG	20	1
8265	Mammern	Mammern (TG)	Mammern/TG	4826	Thurgau	TG	20	1
8266	Steckborn	Steckborn (TG)	Steckborn/TG	4864	Thurgau	TG	20	1
8267	Berlingen	Berlingen (TG)	Berlingen/TG	4801	Thurgau	TG	20	1
8268	Salenstein	Salenstein (TG)	Salenstein/TG	4851	Thurgau	TG	20	1
8269	Salenstein	Salenstein (TG)	Salenstein/TG	4851	Thurgau	TG	20	1
8272	Ermatingen	Ermatingen (TG)	Ermatingen/TG	4646	Thurgau	TG	20	1
8273	Ermatingen	Ermatingen (TG)	Ermatingen/TG	4646	Thurgau	TG	20	1
8274	Gottlieben	Gottlieben (TG)	Gottlieben/TG	4651	Thurgau	TG	20	1
8274	Tägerwilen	Tägerwilen (TG)	Tägerwilen/TG	4696	Thurgau	TG	20	1
8280	Kreuzlingen	Kreuzlingen (TG)	Kreuzlingen/TG	4671	Thurgau	TG	20	1
8285	Kreuzlingen	Kreuzlingen (TG)	Kreuzlingen/TG	4671	Thurgau	TG	20	1
8300	Wallisellen	Wallisellen (ZH)	Wallisellen/ZH	69	Zürich	ZH	1	1
8301	Wallisellen	Wallisellen (ZH)	Wallisellen/ZH	69	Zürich	ZH	1	1
8302	Kloten	Kloten (ZH)	Kloten/ZH	62	Zürich	ZH	1	1
8303	Bassersdorf	Bassersdorf (ZH)	Bassersdorf/ZH	52	Zürich	ZH	1	1
8304	Wallisellen	Wallisellen (ZH)	Wallisellen/ZH	69	Zürich	ZH	1	1
8305	Dietlikon	Dietlikon (ZH)	Dietlikon/ZH	54	Zürich	ZH	1	1
8306	Wangen-Brüttisellen	Wangen-Brüttisellen (ZH)	Wangen-Brüttisellen/ZH	200	Zürich	ZH	1	1
8307	Illnau-Effretikon	Illnau-Effretikon (ZH)	Illnau-Effretikon/ZH	296	Zürich	ZH	1	1
8308	Illnau-Effretikon	Illnau-Effretikon (ZH)	Illnau-Effretikon/ZH	296	Zürich	ZH	1	1
8309	Nürensdorf	Nürensdorf (ZH)	Nürensdorf/ZH	64	Zürich	ZH	1	1
8310	Lindau	Lindau (ZH)	Lindau/ZH	176	Zürich	ZH	1	1
8311	Brütten	Brütten (ZH)	Brütten/ZH	213	Zürich	ZH	1	1
8312	Lindau	Lindau (ZH)	Lindau/ZH	176	Zürich	ZH	1	1
8314	Illnau-Effretikon	Illnau-Effretikon (ZH)	Illnau-Effretikon/ZH	296	Zürich	ZH	1	1
8315	Lindau	Lindau (ZH)	Lindau/ZH	176	Zürich	ZH	1	1
8317	Lindau	Lindau (ZH)	Lindau/ZH	176	Zürich	ZH	1	1
8320	Fehraltorf	Fehraltorf (ZH)	Fehraltorf/ZH	172	Zürich	ZH	1	1
8322	Russikon	Russikon (ZH)	Russikon/ZH	178	Zürich	ZH	1	1
8325	Illnau-Effretikon	Illnau-Effretikon (ZH)	Illnau-Effretikon/ZH	296	Zürich	ZH	1	1
8326	Wallisellen	Wallisellen (ZH)	Wallisellen/ZH	69	Zürich	ZH	1	1
8330	Pfäffikon	Pfäffikon (ZH)	Pfäffikon/ZH	177	Zürich	ZH	1	1
8331	Pfäffikon	Pfäffikon (ZH)	Pfäffikon/ZH	177	Zürich	ZH	1	1
8332	Russikon	Russikon (ZH)	Russikon/ZH	178	Zürich	ZH	1	1
8335	Hittnau	Hittnau (ZH)	Hittnau/ZH	173	Zürich	ZH	1	1
8340	Hinwil	Hinwil (ZH)	Hinwil/ZH	117	Zürich	ZH	1	1
8342	Hinwil	Hinwil (ZH)	Hinwil/ZH	117	Zürich	ZH	1	1
8343	Hinwil	Hinwil (ZH)	Hinwil/ZH	117	Zürich	ZH	1	1
8344	Bäretswil	Bäretswil (ZH)	Bäretswil/ZH	111	Zürich	ZH	1	1
8345	Bäretswil	Bäretswil (ZH)	Bäretswil/ZH	111	Zürich	ZH	1	1
8350	Wallisellen	Wallisellen (ZH)	Wallisellen/ZH	69	Zürich	ZH	1	1
8352	Elsau	Elsau (ZH)	Elsau/ZH	219	Zürich	ZH	1	1
8352	Winterthur	Winterthur (ZH)	Winterthur/ZH	230	Zürich	ZH	1	1
8353	Elgg	Elgg (ZH)	Elgg/ZH	294	Zürich	ZH	1	1
8354	Elgg	Elgg (ZH)	Elgg/ZH	294	Zürich	ZH	1	1
8355	Aadorf	Aadorf (TG)	Aadorf/TG	4551	Thurgau	TG	20	1
8356	Aadorf	Aadorf (TG)	Aadorf/TG	4551	Thurgau	TG	20	1
8357	Aadorf	Aadorf (TG)	Aadorf/TG	4551	Thurgau	TG	20	1
8360	Eschlikon	Eschlikon (TG)	Eschlikon/TG	4724	Thurgau	TG	20	1
8362	Bichelsee-Balterswil	Bichelsee-Balterswil (TG)	Bichelsee-Balterswil/TG	4721	Thurgau	TG	20	1
8363	Bichelsee-Balterswil	Bichelsee-Balterswil (TG)	Bichelsee-Balterswil/TG	4721	Thurgau	TG	20	1
8370	Sirnach	Sirnach (TG)	Sirnach/TG	4761	Thurgau	TG	20	1
8371	Sirnach	Sirnach (TG)	Sirnach/TG	4761	Thurgau	TG	20	1
8372	Sirnach	Sirnach (TG)	Sirnach/TG	4761	Thurgau	TG	20	1
8374	Fischingen	Fischingen (TG)	Fischingen/TG	4726	Thurgau	TG	20	1
8376	Fischingen	Fischingen (TG)	Fischingen/TG	4726	Thurgau	TG	20	1
8400	Winterthur	Winterthur (ZH)	Winterthur/ZH	230	Zürich	ZH	1	1
8401	Winterthur	Winterthur (ZH)	Winterthur/ZH	230	Zürich	ZH	1	1
8402	Winterthur	Winterthur (ZH)	Winterthur/ZH	230	Zürich	ZH	1	1
8403	Winterthur	Winterthur (ZH)	Winterthur/ZH	230	Zürich	ZH	1	1
8404	Winterthur	Winterthur (ZH)	Winterthur/ZH	230	Zürich	ZH	1	1
8405	Winterthur	Winterthur (ZH)	Winterthur/ZH	230	Zürich	ZH	1	1
8406	Winterthur	Winterthur (ZH)	Winterthur/ZH	230	Zürich	ZH	1	1
8408	Winterthur	Winterthur (ZH)	Winterthur/ZH	230	Zürich	ZH	1	1
8409	Winterthur	Winterthur (ZH)	Winterthur/ZH	230	Zürich	ZH	1	1
8410	Winterthur	Winterthur (ZH)	Winterthur/ZH	230	Zürich	ZH	1	1
8411	Winterthur	Winterthur (ZH)	Winterthur/ZH	230	Zürich	ZH	1	1
8412	Neftenbach	Neftenbach (ZH)	Neftenbach/ZH	223	Zürich	ZH	1	1
8413	Neftenbach	Neftenbach (ZH)	Neftenbach/ZH	223	Zürich	ZH	1	1
8414	Buch am Irchel	Buch am Irchel (ZH)	Buch am Irchel/ZH	24	Zürich	ZH	1	1
8415	Berg am Irchel	Berg am Irchel (ZH)	Berg am Irchel/ZH	23	Zürich	ZH	1	1
8416	Flaach	Flaach (ZH)	Flaach/ZH	28	Zürich	ZH	1	1
8418	Schlatt (ZH)	Schlatt (ZH)	Schlatt/ZH	226	Zürich	ZH	1	1
8421	Dättlikon	Dättlikon (ZH)	Dättlikon/ZH	215	Zürich	ZH	1	1
8422	Pfungen	Pfungen (ZH)	Pfungen/ZH	224	Zürich	ZH	1	1
8424	Embrach	Embrach (ZH)	Embrach/ZH	56	Zürich	ZH	1	1
8425	Oberembrach	Oberembrach (ZH)	Oberembrach/ZH	65	Zürich	ZH	1	1
8426	Lufingen	Lufingen (ZH)	Lufingen/ZH	63	Zürich	ZH	1	1
8427	Freienstein-Teufen	Freienstein-Teufen (ZH)	Freienstein-Teufen/ZH	57	Zürich	ZH	1	1
8427	Rorbas	Rorbas (ZH)	Rorbas/ZH	68	Zürich	ZH	1	1
8428	Freienstein-Teufen	Freienstein-Teufen (ZH)	Freienstein-Teufen/ZH	57	Zürich	ZH	1	1
8442	Hettlingen	Hettlingen (ZH)	Hettlingen/ZH	221	Zürich	ZH	1	1
8444	Henggart	Henggart (ZH)	Henggart/ZH	31	Zürich	ZH	1	1
8447	Dachsen	Dachsen (ZH)	Dachsen/ZH	25	Zürich	ZH	1	1
8450	Andelfingen	Andelfingen (ZH)	Andelfingen/ZH	291	Zürich	ZH	1	1
8451	Kleinandelfingen	Kleinandelfingen (ZH)	Kleinandelfingen/ZH	33	Zürich	ZH	1	1
8452	Andelfingen	Andelfingen (ZH)	Andelfingen/ZH	291	Zürich	ZH	1	1
8453	Kleinandelfingen	Kleinandelfingen (ZH)	Kleinandelfingen/ZH	33	Zürich	ZH	1	1
8454	Buchberg	Buchberg (SH)	Buchberg/SH	2933	Schaffhausen	SH	14	1
8455	Rüdlingen	Rüdlingen (SH)	Rüdlingen/SH	2938	Schaffhausen	SH	14	1
8457	Andelfingen	Andelfingen (ZH)	Andelfingen/ZH	291	Zürich	ZH	1	1
8458	Dorf	Dorf (ZH)	Dorf/ZH	26	Zürich	ZH	1	1
8459	Volken	Volken (ZH)	Volken/ZH	43	Zürich	ZH	1	1
8460	Marthalen	Marthalen (ZH)	Marthalen/ZH	35	Zürich	ZH	1	1
8461	Kleinandelfingen	Kleinandelfingen (ZH)	Kleinandelfingen/ZH	33	Zürich	ZH	1	1
8462	Rheinau	Rheinau (ZH)	Rheinau/ZH	38	Zürich	ZH	1	1
8463	Benken (ZH)	Benken (ZH)	Benken/ZH	22	Zürich	ZH	1	1
8464	Marthalen	Marthalen (ZH)	Marthalen/ZH	35	Zürich	ZH	1	1
8465	Trüllikon	Trüllikon (ZH)	Trüllikon/ZH	40	Zürich	ZH	1	1
8466	Trüllikon	Trüllikon (ZH)	Trüllikon/ZH	40	Zürich	ZH	1	1
8467	Truttikon	Truttikon (ZH)	Truttikon/ZH	41	Zürich	ZH	1	1
8468	Stammheim	Stammheim (ZH)	Stammheim/ZH	292	Zürich	ZH	1	1
8471	Dägerlen	Dägerlen (ZH)	Dägerlen/ZH	214	Zürich	ZH	1	1
8472	Seuzach	Seuzach (ZH)	Seuzach/ZH	227	Zürich	ZH	1	1
8474	Dinhard	Dinhard (ZH)	Dinhard/ZH	216	Zürich	ZH	1	1
8475	Ossingen	Ossingen (ZH)	Ossingen/ZH	37	Zürich	ZH	1	1
8476	Stammheim	Stammheim (ZH)	Stammheim/ZH	292	Zürich	ZH	1	1
8477	Stammheim	Stammheim (ZH)	Stammheim/ZH	292	Zürich	ZH	1	1
8478	Thalheim an der Thur	Thalheim an der Thur (ZH)	Thalheim an der Thur/ZH	39	Zürich	ZH	1	1
8479	Altikon	Altikon (ZH)	Altikon/ZH	211	Zürich	ZH	1	1
8482	Winterthur	Winterthur (ZH)	Winterthur/ZH	230	Zürich	ZH	1	1
8483	Zell (ZH)	Zell (ZH)	Zell/ZH	231	Zürich	ZH	1	1
8484	Weisslingen	Weisslingen (ZH)	Weisslingen/ZH	180	Zürich	ZH	1	1
8486	Zell (ZH)	Zell (ZH)	Zell/ZH	231	Zürich	ZH	1	1
8487	Zell (ZH)	Zell (ZH)	Zell/ZH	231	Zürich	ZH	1	1
8488	Turbenthal	Turbenthal (ZH)	Turbenthal/ZH	228	Zürich	ZH	1	1
8489	Wildberg	Wildberg (ZH)	Wildberg/ZH	182	Zürich	ZH	1	1
8492	Wila	Wila (ZH)	Wila/ZH	181	Zürich	ZH	1	1
8493	Bauma	Bauma (ZH)	Bauma/ZH	297	Zürich	ZH	1	1
8494	Bauma	Bauma (ZH)	Bauma/ZH	297	Zürich	ZH	1	1
8495	Turbenthal	Turbenthal (ZH)	Turbenthal/ZH	228	Zürich	ZH	1	1
8496	Fischenthal	Fischenthal (ZH)	Fischenthal/ZH	114	Zürich	ZH	1	1
8497	Fischenthal	Fischenthal (ZH)	Fischenthal/ZH	114	Zürich	ZH	1	1
8498	Fischenthal	Fischenthal (ZH)	Fischenthal/ZH	114	Zürich	ZH	1	1
8499	Bauma	Bauma (ZH)	Bauma/ZH	297	Zürich	ZH	1	1
8500	Frauenfeld	Frauenfeld (TG)	Frauenfeld/TG	4566	Thurgau	TG	20	1
8501	Frauenfeld	Frauenfeld (TG)	Frauenfeld/TG	4566	Thurgau	TG	20	1
8502	Frauenfeld	Frauenfeld (TG)	Frauenfeld/TG	4566	Thurgau	TG	20	1
8503	Frauenfeld	Frauenfeld (TG)	Frauenfeld/TG	4566	Thurgau	TG	20	1
8505	Pfyn	Pfyn (TG)	Pfyn/TG	4841	Thurgau	TG	20	1
8506	Herdern	Herdern (TG)	Herdern/TG	4811	Thurgau	TG	20	1
8507	Homburg	Homburg (TG)	Homburg/TG	4816	Thurgau	TG	20	1
8508	Homburg	Homburg (TG)	Homburg/TG	4816	Thurgau	TG	20	1
8509	Frauenfeld	Frauenfeld (TG)	Frauenfeld/TG	4566	Thurgau	TG	20	1
8510	Frauenfeld	Frauenfeld (TG)	Frauenfeld/TG	4566	Thurgau	TG	20	1
8512	Thundorf	Thundorf (TG)	Thundorf/TG	4611	Thurgau	TG	20	1
8514	Amlikon-Bissegg	Amlikon-Bissegg (TG)	Amlikon-Bissegg/TG	4881	Thurgau	TG	20	1
8520	Frauenfeld	Frauenfeld (TG)	Frauenfeld/TG	4566	Thurgau	TG	20	1
8522	Aadorf	Aadorf (TG)	Aadorf/TG	4551	Thurgau	TG	20	1
8523	Hagenbuch	Hagenbuch (ZH)	Hagenbuch/ZH	220	Zürich	ZH	1	1
8524	Uesslingen-Buch	Uesslingen-Buch (TG)	Uesslingen-Buch/TG	4616	Thurgau	TG	20	1
8525	Neunforn	Neunforn (TG)	Neunforn/TG	4601	Thurgau	TG	20	1
8526	Neunforn	Neunforn (TG)	Neunforn/TG	4601	Thurgau	TG	20	1
8530	Frauenfeld	Frauenfeld (TG)	Frauenfeld/TG	4566	Thurgau	TG	20	1
8532	Warth-Weiningen	Warth-Weiningen (TG)	Warth-Weiningen/TG	4621	Thurgau	TG	20	1
8535	Herdern	Herdern (TG)	Herdern/TG	4811	Thurgau	TG	20	1
8536	Hüttwilen	Hüttwilen (TG)	Hüttwilen/TG	4821	Thurgau	TG	20	1
8537	Hüttwilen	Hüttwilen (TG)	Hüttwilen/TG	4821	Thurgau	TG	20	1
8540	Frauenfeld	Frauenfeld (TG)	Frauenfeld/TG	4566	Thurgau	TG	20	1
8542	Wiesendangen	Wiesendangen (ZH)	Wiesendangen/ZH	298	Zürich	ZH	1	1
8543	Wiesendangen	Wiesendangen (ZH)	Wiesendangen/ZH	298	Zürich	ZH	1	1
8544	Wiesendangen	Wiesendangen (ZH)	Wiesendangen/ZH	298	Zürich	ZH	1	1
8545	Rickenbach (ZH)	Rickenbach (ZH)	Rickenbach/ZH	225	Zürich	ZH	1	1
8546	Gachnang	Gachnang (TG)	Gachnang/TG	4571	Thurgau	TG	20	1
8546	Wiesendangen	Wiesendangen (ZH)	Wiesendangen/ZH	298	Zürich	ZH	1	1
8547	Gachnang	Gachnang (TG)	Gachnang/TG	4571	Thurgau	TG	20	1
8548	Ellikon an der Thur	Ellikon an der Thur (ZH)	Ellikon an der Thur/ZH	218	Zürich	ZH	1	1
8552	Felben-Wellhausen	Felben-Wellhausen (TG)	Felben-Wellhausen/TG	4561	Thurgau	TG	20	1
8553	Hüttlingen	Hüttlingen (TG)	Hüttlingen/TG	4590	Thurgau	TG	20	1
8554	Wigoltingen	Wigoltingen (TG)	Wigoltingen/TG	4951	Thurgau	TG	20	1
8555	Müllheim	Müllheim (TG)	Müllheim/TG	4831	Thurgau	TG	20	1
8556	Wigoltingen	Wigoltingen (TG)	Wigoltingen/TG	4951	Thurgau	TG	20	1
8558	Raperswilen	Raperswilen (TG)	Raperswilen/TG	4846	Thurgau	TG	20	1
8560	Märstetten	Märstetten (TG)	Märstetten/TG	4941	Thurgau	TG	20	1
8561	Märstetten	Märstetten (TG)	Märstetten/TG	4941	Thurgau	TG	20	1
8564	Wäldi	Wäldi (TG)	Wäldi/TG	4701	Thurgau	TG	20	1
8564	Wigoltingen	Wigoltingen (TG)	Wigoltingen/TG	4951	Thurgau	TG	20	1
8565	Kemmental	Kemmental (TG)	Kemmental/TG	4666	Thurgau	TG	20	1
8566	Kemmental	Kemmental (TG)	Kemmental/TG	4666	Thurgau	TG	20	1
8570	Weinfelden	Weinfelden (TG)	Weinfelden/TG	4946	Thurgau	TG	20	1
8572	Berg (TG)	Berg (TG)	Berg/TG	4891	Thurgau	TG	20	1
8573	Kemmental	Kemmental (TG)	Kemmental/TG	4666	Thurgau	TG	20	1
8574	Lengwil	Lengwil (TG)	Lengwil/TG	4683	Thurgau	TG	20	1
8575	Bürglen (TG)	Bürglen (TG)	Bürglen/TG	4911	Thurgau	TG	20	1
8576	Berg (TG)	Berg (TG)	Berg/TG	4891	Thurgau	TG	20	1
8577	Schönholzerswilen	Schönholzerswilen (TG)	Schönholzerswilen/TG	4756	Thurgau	TG	20	1
8580	Amriswil	Amriswil (TG)	Amriswil/TG	4461	Thurgau	TG	20	1
8580	Hefenhofen	Hefenhofen (TG)	Hefenhofen/TG	4416	Thurgau	TG	20	1
8580	Sommeri	Sommeri (TG)	Sommeri/TG	4446	Thurgau	TG	20	1
8581	Amriswil	Amriswil (TG)	Amriswil/TG	4461	Thurgau	TG	20	1
8582	Dozwil	Dozwil (TG)	Dozwil/TG	4406	Thurgau	TG	20	1
8583	Sulgen	Sulgen (TG)	Sulgen/TG	4506	Thurgau	TG	20	1
8584	Bürglen (TG)	Bürglen (TG)	Bürglen/TG	4911	Thurgau	TG	20	1
8585	Birwinken	Birwinken (TG)	Birwinken/TG	4901	Thurgau	TG	20	1
8585	Langrickenbach	Langrickenbach (TG)	Langrickenbach/TG	4681	Thurgau	TG	20	1
8586	Birwinken	Birwinken (TG)	Birwinken/TG	4901	Thurgau	TG	20	1
8586	Erlen	Erlen (TG)	Erlen/TG	4476	Thurgau	TG	20	1
8587	Amriswil	Amriswil (TG)	Amriswil/TG	4461	Thurgau	TG	20	1
8588	Zihlschlacht-Sitterdorf	Zihlschlacht-Sitterdorf (TG)	Zihlschlacht-Sitterdorf/TG	4511	Thurgau	TG	20	1
8589	Zihlschlacht-Sitterdorf	Zihlschlacht-Sitterdorf (TG)	Zihlschlacht-Sitterdorf/TG	4511	Thurgau	TG	20	1
8590	Romanshorn	Romanshorn (TG)	Romanshorn/TG	4436	Thurgau	TG	20	1
8592	Uttwil	Uttwil (TG)	Uttwil/TG	4451	Thurgau	TG	20	1
8593	Kesswil	Kesswil (TG)	Kesswil/TG	4426	Thurgau	TG	20	1
8594	Güttingen	Güttingen (TG)	Güttingen/TG	4656	Thurgau	TG	20	1
8595	Altnau	Altnau (TG)	Altnau/TG	4641	Thurgau	TG	20	1
8596	Münsterlingen	Münsterlingen (TG)	Münsterlingen/TG	4691	Thurgau	TG	20	1
8597	Münsterlingen	Münsterlingen (TG)	Münsterlingen/TG	4691	Thurgau	TG	20	1
8598	Bottighofen	Bottighofen (TG)	Bottighofen/TG	4643	Thurgau	TG	20	1
8599	Salmsach	Salmsach (TG)	Salmsach/TG	4441	Thurgau	TG	20	1
8600	Dübendorf	Dübendorf (ZH)	Dübendorf/ZH	191	Zürich	ZH	1	1
8602	Wangen-Brüttisellen	Wangen-Brüttisellen (ZH)	Wangen-Brüttisellen/ZH	200	Zürich	ZH	1	1
8603	Schwerzenbach	Schwerzenbach (ZH)	Schwerzenbach/ZH	197	Zürich	ZH	1	1
8604	Volketswil	Volketswil (ZH)	Volketswil/ZH	199	Zürich	ZH	1	1
8605	Volketswil	Volketswil (ZH)	Volketswil/ZH	199	Zürich	ZH	1	1
8606	Greifensee	Greifensee (ZH)	Greifensee/ZH	194	Zürich	ZH	1	1
8606	Uster	Uster (ZH)	Uster/ZH	198	Zürich	ZH	1	1
8607	Seegräben	Seegräben (ZH)	Seegräben/ZH	119	Zürich	ZH	1	1
8608	Bubikon	Bubikon (ZH)	Bubikon/ZH	112	Zürich	ZH	1	1
8610	Uster	Uster (ZH)	Uster/ZH	198	Zürich	ZH	1	1
8612	Uster	Uster (ZH)	Uster/ZH	198	Zürich	ZH	1	1
8613	Uster	Uster (ZH)	Uster/ZH	198	Zürich	ZH	1	1
8614	Gossau (ZH)	Gossau (ZH)	Gossau/ZH	115	Zürich	ZH	1	1
8614	Uster	Uster (ZH)	Uster/ZH	198	Zürich	ZH	1	1
8615	Uster	Uster (ZH)	Uster/ZH	198	Zürich	ZH	1	1
8616	Uster	Uster (ZH)	Uster/ZH	198	Zürich	ZH	1	1
8617	Mönchaltorf	Mönchaltorf (ZH)	Mönchaltorf/ZH	196	Zürich	ZH	1	1
8618	Oetwil am See	Oetwil am See (ZH)	Oetwil am See/ZH	157	Zürich	ZH	1	1
8620	Wetzikon (ZH)	Wetzikon (ZH)	Wetzikon/ZH	121	Zürich	ZH	1	1
8621	Wetzikon (ZH)	Wetzikon (ZH)	Wetzikon/ZH	121	Zürich	ZH	1	1
8622	Wetzikon (ZH)	Wetzikon (ZH)	Wetzikon/ZH	121	Zürich	ZH	1	1
8623	Wetzikon (ZH)	Wetzikon (ZH)	Wetzikon/ZH	121	Zürich	ZH	1	1
8624	Gossau (ZH)	Gossau (ZH)	Gossau/ZH	115	Zürich	ZH	1	1
8625	Gossau (ZH)	Gossau (ZH)	Gossau/ZH	115	Zürich	ZH	1	1
8626	Gossau (ZH)	Gossau (ZH)	Gossau/ZH	115	Zürich	ZH	1	1
8627	Grüningen	Grüningen (ZH)	Grüningen/ZH	116	Zürich	ZH	1	1
8630	Rüti (ZH)	Rüti (ZH)	Rüti/ZH	118	Zürich	ZH	1	1
8632	Dürnten	Dürnten (ZH)	Dürnten/ZH	113	Zürich	ZH	1	1
8633	Bubikon	Bubikon (ZH)	Bubikon/ZH	112	Zürich	ZH	1	1
8634	Hombrechtikon	Hombrechtikon (ZH)	Hombrechtikon/ZH	153	Zürich	ZH	1	1
8635	Dürnten	Dürnten (ZH)	Dürnten/ZH	113	Zürich	ZH	1	1
